,game_slug,game_end_date,game_start_date,game_location,game_name,game_season,game_year,discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,date,sexe
107361,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Cycling Road,individual road race men,montreal-1976,Athlete,,,,DNF,Australia,AU,AUS,https://olympics.com/en/athletes/alan-goodrope,Alan GOODROPE,,IRM,1976,Man
107362,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Cycling Road,individual road race men,montreal-1976,Athlete,,,,DNF,Australia,AU,AUS,https://olympics.com/en/athletes/peter-kesting,Peter KESTING,,IRM,1976,Man
107388,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Cycling Road,individual road race men,montreal-1976,Athlete,,,,DNF,Greece,GR,GRE,https://olympics.com/en/athletes/mikael-kountras,Mikael KOUNTRAS,,IRM,1976,Man
107434,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Volleyball,volleyball men,montreal-1976,GameTeam,SILVER,,,2,Russia,,URS,,,,,1976,Man
107444,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Volleyball,volleyball women,montreal-1976,GameTeam,SILVER,,,2,Russia,,URS,,,,,1976,Woman
107452,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,Finn - One Person Dinghy (Heavyweight) men,montreal-1976,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/andrei-balashov,Andrei BALASHOV,39.7,POINTS,1976,Man
107453,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,Finn - One Person Dinghy (Heavyweight) men,montreal-1976,Athlete,BRONZE,,,3,Australia,AU,AUS,https://olympics.com/en/athletes/john-edwin-bertrand,John Edwin BERTRAND,46.4,POINTS,1976,Man
107456,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,Finn - One Person Dinghy (Heavyweight) men,montreal-1976,Athlete,,,,6,Greece,GR,GRE,,Tasos Bountouris,77.0,POINTS,1976,Man
107482,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,Tornado - Multihull mixed,montreal-1976,GameTeam,,"[('Brian LEWIS', 'https://olympics.com/en/athletes/brian-lewis-1'), ('Warren ROCK', 'https://olympics.com/en/athletes/warren-rock')]",,4,Australia,AU,AUS,,,44.4,POINTS,1976,
107490,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,Tornado - Multihull mixed,montreal-1976,GameTeam,,"[('Vladimir VASILYEV', 'https://olympics.com/en/athletes/vladimir-vasilyev'), ('Vyacheslav TINEEV', 'https://olympics.com/en/athletes/vyacheslav-tineev')]",,12,Russia,,URS,,,97.0,POINTS,1976,
107497,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,flying dutchman mixed,montreal-1976,GameTeam,,"[('Valeri ZUBANOV', 'https://olympics.com/en/athletes/valeri-zubanov'), ('Vladimir LEONTYEV', 'https://olympics.com/en/athletes/vladimir-leontyev')]",,5,Russia,,URS,,,59.4,POINTS,1976,
107501,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,flying dutchman mixed,montreal-1976,GameTeam,,"[('Frank Marcus BETHWAITE', 'https://olympics.com/en/athletes/frank-marcus-bethwaite'), ('Timothy ALEXANDER', 'https://olympics.com/en/athletes/timothy-alexander')]",,9,Australia,AU,AUS,,,74.7,POINTS,1976,
107514,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,tempest mixed,montreal-1976,GameTeam,SILVER,"[('Valentyn MANKIN', 'https://olympics.com/en/athletes/valentyn-mankin'), ('Vladyslav Akymenko', None)]",,2,Russia,,URS,,,30.4,POINTS,1976,
107522,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,tempest mixed,montreal-1976,GameTeam,,"[('James BYRNE', 'https://olympics.com/en/athletes/james-byrne'), ('Jorn HELLNER', 'https://olympics.com/en/athletes/jorn-hellner')]",,10,Australia,AU,AUS,,,92.0,POINTS,1976,
107532,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,fleetmatch race keelboat open Soling mixed,montreal-1976,GameTeam,,,,4,Russia,,URS,,,48.7,POINTS,1976,
107539,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,fleetmatch race keelboat open Soling mixed,montreal-1976,GameTeam,,,,11,Australia,AU,AUS,,,92.7,POINTS,1976,
107542,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,fleetmatch race keelboat open Soling mixed,montreal-1976,GameTeam,,,,14,Greece,GR,GRE,,,108.7,POINTS,1976,
107555,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,470 - Two Person Dinghy men,montreal-1976,GameTeam,BRONZE,"[('Ian BROWN', 'https://olympics.com/en/athletes/ian-brown'), ('Ian RUFF', 'https://olympics.com/en/athletes/ian-ruff')]",,3,Australia,AU,AUS,,,57.0,POINTS,1976,Man
107556,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,470 - Two Person Dinghy men,montreal-1976,GameTeam,,"[('Aleksandr POTAPOV', 'https://olympics.com/en/athletes/aleksandr-potapov'), ('Viktor POTAPOV', 'https://olympics.com/en/athletes/viktor-potapov')]",,4,Russia,,URS,,,57.0,POINTS,1976,Man
107579,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Sailing,470 - Two Person Dinghy men,montreal-1976,GameTeam,,"[('Antonios BONAS', 'https://olympics.com/en/athletes/antonios-bonas'), ('Demetrios GERONTARIS', 'https://olympics.com/en/athletes/demetrios-gerontaris')]",,27,Greece,GR,GRE,,,175.0,POINTS,1976,Man
107594,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,javelin throw men,montreal-1976,Athlete,,,,6,Russia,,URS,,Vasyl Yershov,,,1976,Man
107596,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,javelin throw men,montreal-1976,Athlete,,,,8,Russia,,URS,https://olympics.com/en/athletes/yanis-lusis,Yanis LUSIS,,,1976,Man
107604,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,1500m women,montreal-1976,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/tatiana-kazankina,Tatiana KAZANKINA,245480,TIME,1976,Woman
107608,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,1500m women,montreal-1976,Athlete,,,,5,Russia,,URS,https://olympics.com/en/athletes/lyudmila-bragina,Lyudmila BRAGINA,247200,TIME,1976,Woman
107617,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,pentathlon women,montreal-1976,Athlete,,,,4,Russia,,URS,https://olympics.com/en/athletes/lyudmila-popovskaya,Lyudmila POPOVSKAYA,24100,TIME,1976,Woman
107618,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,pentathlon women,montreal-1976,Athlete,,,,5,Russia,,URS,https://olympics.com/en/athletes/nadezhda-tkachenko,Nadezhda TKACHENKO,24610,TIME,1976,Woman
107627,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,pentathlon women,montreal-1976,Athlete,,,,14,Russia,,URS,https://olympics.com/en/athletes/tatyana-vorokhobko,Tatyana VOROKHOBKO,24850,TIME,1976,Woman
107643,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,pole vault men,montreal-1976,Athlete,,,,10,Russia,,URS,https://olympics.com/en/athletes/yuri-prokhorenko,Yuri PROKHORENKO,,,1976,Man
107645,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,pole vault men,montreal-1976,Athlete,,,,12,Australia,AU,AUS,https://olympics.com/en/athletes/donald-baird,Donald BAIRD,,,1976,Man
107646,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,pole vault men,montreal-1976,Athlete,,,True,13,Russia,,URS,https://olympics.com/en/athletes/vladimir-kishkun,Vladimir KISHKUN,,,1976,Man
107661,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,10000m men,montreal-1976,Athlete,,,,12,Australia,AU,AUS,https://olympics.com/en/athletes/christopher-wardlaw,Christopher WARDLAW,1709910,TIME,1976,Man
107663,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,10000m men,montreal-1976,Athlete,,,,14,Australia,AU,AUS,,Dave Fitzsimons,1757740,TIME,1976,Man
107665,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,10000m men,montreal-1976,Athlete,,,,DNS,Greece,GR,GRE,,Mikhail Koussis,,,1976,Man
107670,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,decathlon men,montreal-1976,Athlete,BRONZE,,,3,Russia,,URS,https://olympics.com/en/athletes/nikolai-avilov,Nikolai AVILOV,266260,TIME,1976,Man
107674,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,decathlon men,montreal-1976,Athlete,,,,7,Russia,,URS,https://olympics.com/en/athletes/leonid-litvinenko,Leonid LITVINENKO,251410,TIME,1976,Man
107676,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,decathlon men,montreal-1976,Athlete,,,,9,Russia,,URS,https://olympics.com/en/athletes/aleksandr-grebennyuk,Aleksandr GREBENNYUK,279620,TIME,1976,Man
107701,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,400m men,montreal-1976,Athlete,,,,6,Australia,AU,AUS,https://olympics.com/en/athletes/richard-mitchell,Richard MITCHELL,45400,TIME,1976,Man
107707,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,discus throw women,montreal-1976,Athlete,,,,4,Russia,,URS,https://olympics.com/en/athletes/faina-melnik,Faina MELNIK,66.4,DISTANCE,1976,Woman
107711,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,discus throw women,montreal-1976,Athlete,,,,8,Russia,,URS,,Nataliya Gorbachova,63.46,DISTANCE,1976,Woman
107713,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,discus throw women,montreal-1976,Athlete,,,,10,Russia,,URS,https://olympics.com/en/athletes/olga-andrianova,Olga ANDRIANOVA,60.8,DISTANCE,1976,Woman
107736,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,5000m men,montreal-1976,Athlete,,,,11,Russia,,URS,https://olympics.com/en/athletes/enn-sellik,Enn SELLIK,816720,TIME,1976,Man
107741,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,5000m men,montreal-1976,Athlete,,,,DNS,Australia,AU,AUS,,Dave Fitzsimons,,,1976,Man
107752,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,1500m men,montreal-1976,Athlete,,,,8,Australia,AU,AUS,https://olympics.com/en/athletes/william-graham-crouch,William Graham CROUCH,221800,TIME,1976,Man
107757,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,triple jump men,montreal-1976,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/viktor-saneev,Viktor SANEEV,17.29,DISTANCE,1976,Man
107772,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,high jump men,montreal-1976,Athlete,,,,4,Russia,,URS,,Sergey Budalov,,,1976,Man
107773,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,high jump men,montreal-1976,Athlete,,,,5,Russia,,URS,,Serhiy Seniukov,,,1976,Man
107784,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,shot put women,montreal-1976,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/nadezhda-chizhova,Nadezhda CHIZHOVA,20.96,DISTANCE,1976,Woman
107791,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,shot put women,montreal-1976,Athlete,,,,9,Russia,,URS,,Esfir Dolzhenko-Krachevskaya,18.36,DISTANCE,1976,Woman
107792,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,shot put women,montreal-1976,Athlete,,,,10,Russia,,URS,https://olympics.com/en/athletes/faina-melnik,Faina MELNIK,18.07,DISTANCE,1976,Woman
107798,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,400m hurdles men,montreal-1976,Athlete,BRONZE,,,3,Russia,,URS,https://olympics.com/en/athletes/yevgeni-gavrilenko,Yevgeni GAVRILENKO,49450,TIME,1976,Man
107806,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,long jump women,montreal-1976,Athlete,BRONZE,,,3,Russia,,URS,,Lidiya Alfeyeva,6.6,DISTANCE,1976,Woman
107846,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,200m men,montreal-1976,Athlete,,,,DNS,Russia,,URS,https://olympics.com/en/athletes/aleksandr-aksinin,Aleksandr AKSININ,,,1976,Man
107847,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,200m men,montreal-1976,Athlete,,,,DNS,Russia,,URS,https://olympics.com/en/athletes/valeriy-borzov,Valeriy BORZOV,,,1976,Man
107850,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,100m men,montreal-1976,Athlete,BRONZE,,,3,Russia,,URS,https://olympics.com/en/athletes/valeriy-borzov,Valeriy BORZOV,10140,TIME,1976,Man
107861,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,100m hurdles women,montreal-1976,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/tatiana-anisimova,Tatiana ANISIMOVA,12780,TIME,1976,Woman
107862,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,100m hurdles women,montreal-1976,Athlete,BRONZE,,,3,Russia,,URS,https://olympics.com/en/athletes/natalya-lebedeva,Natalya LEBEDEVA,12800,TIME,1976,Woman
107876,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,110m hurdles men,montreal-1976,Athlete,,,,7,Russia,,URS,https://olympics.com/en/athletes/vyacheslav-kulebyakin,Vyacheslav KULEBYAKIN,13930,TIME,1976,Man
107877,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,110m hurdles men,montreal-1976,Athlete,,,,8,Russia,,URS,https://olympics.com/en/athletes/viktor-myasnikov,Viktor MYASNIKOV,13940,TIME,1976,Man
107881,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,100m women,montreal-1976,Athlete,,,,4,Australia,AU,AUS,https://olympics.com/en/athletes/raelene-ann-boyle,Raelene Ann BOYLE,11230,TIME,1976,Woman
107888,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,shot put men,montreal-1976,Athlete,SILVER,,,2,Russia,,URS,https://olympics.com/en/athletes/yevgeni-mironov,Yevgeni MIRONOV,21.03,DISTANCE,1976,Man
107889,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,shot put men,montreal-1976,Athlete,BRONZE,,,3,Russia,,URS,https://olympics.com/en/athletes/aleksandr-baryshnikov,Aleksandr BARYSHNIKOV,21,DISTANCE,1976,Man
107915,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,800m women,montreal-1976,Athlete,GOLD,,,1,Russia,,URS,https://olympics.com/en/athletes/tatiana-kazankina,Tatiana KAZANKINA,114940,TIME,1976,Woman
107919,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,800m women,montreal-1976,Athlete,,,,5,Russia,,URS,https://olympics.com/en/athletes/svetlana-styrkina,Svetlana STYRKINA,116440,TIME,1976,Woman
107930,montreal-1976,1976-07-31T22:00:00Z,1976-07-17T12:00:00Z,Canada,Montreal 1976,Summer,1976,Athletics,long jump men,montreal-1976,Athlete,,,,7,Russia,,URS,,Valeriy Pidluzhniy,7.88,DISTANCE,1976,Man
